dish_id,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces
dish_1562959700,494,0,0,0,0,10973,7633,0,0,72,0,9976,0,0,0,0,17,0,0,0,0,0
dish_1562959732,434,0,123,0,0,29743,1216,0,0,0,0,0,0,8895,0,0,0,0,0,0,0,0
dish_1562959766,14141,0,704,8422,0,20428,4964,0,0,82,0,29,14157,1705,0,0,0,0,0,0,0,0
dish_1562959799,46960,0,730,8228,0,9285,7177,429,0,2,0,1772,0,1967,0,0,0,0,0,0,0,0
dish_1562960437,1233,63,65,23,0,3679,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0
dish_1562960472,40132,0,0,0,0,0,155,1591,0,0,0,0,0,0,0,0,0,17,0,0,0,0
dish_1562960520,47181,0,0,15,0,6,6674,4193,0,0,39,1787,0,0,0,0,0,10,0,0,0,0
dish_1562961588,45,0,0,0,0,4833,7524,0,0,1,0,0,0,0,7012,0,22,41,0,0,0,0
dish_1562961609,4027,0,0,0,0,29665,5537,0,0,0,0,0,0,0,8001,0,0,80,0,0,0,0
dish_1562961650,6066,0,27,0,0,9015,28061,1621,0,0,0,14150,0,0,5105,0,0,3283,0,0,0,0
dish_1562963006,4466,0,0,204,0,0,0,32638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1562963033,4215,0,0,6763,0,360,0,31182,0,0,0,0,0,2480,0,0,0,0,0,0,0,0
dish_1562963059,1751,72,300,14322,0,5174,250,24097,0,8,0,0,0,7268,0,0,1,0,0,0,0,0
dish_1562963084,1549,0,16899,11186,0,2386,71,27394,0,0,0,0,0,7737,0,0,0,0,0,0,0,0
dish_1562963109,889,0,12582,31495,0,1981,39,26966,0,0,0,0,0,7522,0,0,0,0,0,0,0,0
dish_1562963153,30280,0,13802,29744,0,2312,13,21584,0,0,0,0,0,5562,0,0,0,0,0,0,0,0
dish_1562963246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31614,0,0,418,0,0,0,0
dish_1562963289,21721,0,143,0,0,0,129,0,0,0,0,0,0,0,30539,0,0,304,0,0,0,0
dish_1562963325,20740,0,148,0,0,63,8717,21,0,0,0,24369,0,0,28846,0,0,681,0,0,0,0
dish_1562963484,46981,0,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1562963517,22887,0,0,1354,0,0,6356,35915,0,0,0,15253,0,0,0,0,260,0,0,0,0,0
dish_1562963583,50,0,0,0,0,0,731,0,0,0,0,0,0,0,9630,0,0,7470,0,0,0,0
dish_1562963612,29109,0,0,0,0,0,4225,0,0,0,0,0,0,0,9990,0,0,5514,0,0,0,0
dish_1562963648,32017,0,0,0,0,235,2718,0,0,0,415,0,28525,0,6101,0,0,8610,0,0,0,0
dish_1562963676,31529,0,0,324,0,10009,1642,0,0,0,284,0,25457,3925,5382,0,0,8332,0,0,0,58
dish_1562963704,31406,0,0,4384,0,29459,1466,0,0,0,3118,0,25219,452,870,0,0,7496,0,0,0,73
dish_1563205877,0,0,0,0,0,11957,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563205903,0,13153,0,0,0,11469,0,0,1819,0,0,0,0,2,0,0,0,92,0,0,0,0
dish_1563205927,0,1783,3444,0,81,2549,0,0,15462,0,0,0,0,17176,0,0,0,0,0,0,0,0
dish_1563205953,26,5694,1602,0,19629,2933,0,0,6784,0,0,0,0,15766,0,0,0,0,0,0,0,0
dish_1563205982,0,0,908,0,53906,2798,0,0,11883,0,0,0,0,3870,0,0,0,0,0,0,0,0
dish_1563206409,0,0,11,0,0,0,37,0,21675,0,0,0,0,20495,12,0,0,3912,0,0,0,0
dish_1563206562,0,0,15592,0,0,80,0,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,0
dish_1563206582,0,0,8452,0,213,1,0,0,37088,0,0,0,0,6307,0,0,0,0,0,0,0,0
dish_1563206601,0,0,4486,0,29,13975,0,0,24852,0,0,0,0,6629,0,0,0,0,0,0,0,0
dish_1563207277,0,0,21921,0,0,0,0,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,0
dish_1563207301,0,0,18334,0,0,0,0,0,15484,0,0,0,0,8303,0,0,0,0,0,0,0,0
dish_1563207332,0,0,18644,0,0,0,0,0,26023,0,0,0,0,7801,0,0,0,392,0,0,0,0
dish_1563207364,0,0,18880,0,2249,227,0,0,27986,0,0,0,0,12193,0,0,0,0,0,0,0,0
dish_1563207389,0,0,17921,0,7619,1076,0,0,31962,0,0,0,0,9378,0,0,0,0,0,0,0,0
dish_1563207406,0,0,22991,0,31790,0,0,0,26792,0,0,0,0,3030,0,0,0,0,0,0,0,0
dish_1563208094,0,0,27388,0,0,102,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0
dish_1563208129,0,0,14470,0,0,358,0,0,34446,0,0,0,0,5375,0,0,0,0,0,0,0,0
dish_1563208412,0,0,0,0,0,9305,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0
dish_1563208439,0,0,0,0,10798,10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563208459,0,0,13364,0,10445,5673,0,0,0,0,0,0,0,7465,0,0,0,0,0,0,0,0
dish_1563216381,0,25094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563216412,0,23634,0,0,0,0,25,0,0,0,0,25602,0,0,0,0,0,0,0,0,0,0
dish_1563216440,5235,22350,0,10,173,0,25548,41,0,0,0,23161,0,0,0,0,0,0,0,0,0,0
dish_1563216625,797,0,0,0,0,0,23791,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
dish_1563216659,770,0,0,16387,0,251,23483,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
dish_1563216689,2719,22976,0,14831,0,1487,20828,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
dish_1563216717,2459,21271,0,20239,3877,1241,22066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563217736,0,22268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563217774,46322,13783,14,1723,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563217804,45027,13836,122,7737,0,16907,926,0,0,0,0,17032,0,0,0,0,0,0,0,0,0,0
dish_1563217895,25658,0,726,6393,2259,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0
dish_1563217939,23485,0,503,10908,1899,18154,29,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0
dish_1563217968,11478,28657,616,12195,594,15814,113,0,0,0,0,877,0,5,0,0,0,0,0,0,0,0
dish_1563217993,8235,30834,474,27513,338,11260,228,0,0,0,0,3210,0,0,0,0,40,0,0,0,0,0
dish_1563218031,16273,12748,168,30538,1513,8077,9056,394,0,0,0,5466,0,1,0,0,0,1,0,0,0,0
dish_1563218201,0,0,0,0,0,79,45067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563218408,0,0,0,0,0,10,534,0,790,0,493,0,0,70,17594,0,0,6967,0,0,0,1
dish_1563218959,5,120,0,7608,0,18480,0,1,0,0,0,8144,0,0,0,0,0,0,0,0,0,0
dish_1563218987,52,7,0,6345,0,33482,1094,0,0,0,0,5973,0,0,291,0,0,10,0,0,0,0
dish_1563219009,6520,5460,0,3348,0,27755,154,0,0,0,0,4894,0,0,3748,0,0,1498,0,0,0,0
dish_1563219035,2370,5845,0,10859,0,27420,100,0,0,0,0,5701,0,0,3172,0,0,823,0,0,0,0
dish_1563219056,745,5575,0,19688,3,24917,216,0,0,0,0,6724,0,0,4271,0,1,284,0,0,0,0
dish_1563220058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14577,0,0,107,0,0,0,0
dish_1563220087,1682,15582,0,0,0,0,26,0,0,0,11,0,0,0,13193,0,0,1243,0,0,0,0
dish_1563220109,406,16766,0,3823,0,49,457,0,4,0,0,0,0,10610,11740,0,0,1237,0,0,0,0
dish_1563220143,5695,13538,0,12687,0,365,42936,0,0,0,0,0,0,1667,0,0,0,0,0,0,0,0
dish_1563220171,7446,15392,17,11965,0,0,42891,5536,0,0,0,1502,0,1093,0,0,359,32,0,0,0,0
dish_1563220767,451,0,0,0,0,30483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563220802,805,35156,0,32,0,27138,503,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0
dish_1563220987,6688,0,0,0,0,24855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563221025,6196,0,0,0,0,27155,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563221054,38793,586,56,2,0,22190,621,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0
dish_1563221086,32309,25708,10,139,0,21685,1832,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0
dish_1563221157,40778,28116,0,373,0,21538,3010,0,0,0,0,13,17,0,5,0,0,0,0,0,0,0
dish_1563221495,1352,0,0,0,0,14,12235,19,0,0,106,0,0,761,13288,0,0,3483,0,0,0,0
dish_1563221519,232,10210,0,0,0,1719,11297,2,995,0,9,0,0,2413,10902,0,0,4458,0,0,0,0
dish_1563221562,173,9910,0,938,0,2727,6089,0,414,0,28,0,0,3798,17642,0,0,9508,0,0,0,0
dish_1563221602,31189,10216,124,5352,0,3046,6893,135,1508,0,0,0,0,7792,11874,0,0,3163,0,0,0,0
dish_1563221640,45739,14497,577,3514,102,2374,5576,3075,218,0,0,0,0,8878,10450,0,0,1864,0,0,0,0
dish_1563222745,0,0,0,308,0,104,0,0,0,0,0,0,0,0,11291,0,0,4276,0,0,0,0
dish_1563222775,0,0,0,248,0,6992,951,0,0,0,0,0,0,0,14399,0,0,1365,0,0,0,0
dish_1563222800,0,0,0,216,0,7370,24282,0,0,0,0,0,0,0,10078,0,0,2929,0,0,0,0
dish_1563222830,369,19521,0,77,0,7973,23456,0,0,0,0,0,0,0,9307,0,0,3540,0,0,0,0
dish_1563222850,547,18730,0,84,0,7160,23425,0,0,24,0,12568,0,0,11605,0,12,1782,0,0,0,0
dish_1563294408,0,0,0,0,15856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563294441,0,0,0,0,30954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563294465,0,0,0,0,43639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563294491,0,0,0,0,58118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563294522,0,0,7050,0,55052,8,0,0,0,0,0,0,0,8189,0,0,0,0,0,0,0,0
dish_1563294547,0,136,2997,1,45915,0,0,0,29,0,0,3019,0,22859,0,0,0,0,0,0,0,0
dish_1563294575,0,118,4890,0,37464,0,0,0,30852,0,0,1140,0,16517,0,0,0,0,0,0,0,0
dish_1563294987,0,0,0,0,0,13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563295016,0,0,50,0,10842,13431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563295044,0,1,15988,0,10991,12050,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0
dish_1563295292,0,0,0,0,0,18321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563295334,0,0,0,0,0,15890,0,0,23212,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563295360,34,19293,0,0,36,12482,0,0,24072,0,0,0,0,0,0,0,0,0,0,0,0,464
dish_1563295400,24,12996,4166,4,26,13536,0,0,18246,0,0,0,0,16430,0,0,0,0,0,0,0,0
dish_1563302315,29,0,0,14364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563302345,169,0,0,15518,0,5952,11570,0,0,1,0,1065,0,0,0,0,31,0,0,0,0,0
dish_1563302391,118,0,0,17382,0,12007,3252,0,0,0,0,0,0,14581,0,0,189,0,0,0,0,0
dish_1563302420,116,157,20808,16514,0,10676,4487,0,0,0,0,0,0,10946,0,0,159,0,0,0,0,0
dish_1563302447,43805,1455,16250,17186,89,0,18321,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0
dish_1563303298,0,0,0,0,0,0,2001,3205,0,0,0,0,0,0,9966,0,0,0,0,0,0,0
dish_1563303350,0,0,17242,964,0,0,8862,6134,0,0,0,14,0,0,0,0,0,0,0,0,0,0
dish_1563303386,0,0,19475,388,0,10,10885,3412,0,0,0,0,0,10226,0,0,0,0,0,0,0,0
dish_1563304261,37678,0,12,618,0,0,0,0,0,0,0,36,0,1173,0,0,0,239,0,0,0,0
dish_1563304301,38409,0,0,2,0,894,3,0,0,0,0,0,0,22710,0,0,0,49,0,0,0,0
dish_1563304333,36796,0,10,121,0,4595,16055,0,0,69,0,150,0,18961,0,0,0,0,0,0,0,0
dish_1563304369,35012,0,5,4715,0,0,26574,0,0,1,0,44,0,13359,0,0,0,0,0,0,0,0
dish_1563304881,2,0,0,0,0,0,48426,0,0,0,0,586,0,0,0,0,8111,0,0,0,0,0
dish_1563304925,1625,0,0,0,0,6478,48852,0,0,0,0,1347,0,0,0,0,8679,0,0,0,0,0
dish_1563304958,4698,0,13,19,0,16743,53315,0,0,1727,0,1037,0,565,0,0,4197,0,0,0,0,0
dish_1563305005,2666,23,23539,459,0,11328,38351,17,0,9555,0,7498,0,0,0,0,7854,0,0,0,0,0
dish_1563305047,1395,75,5516,28341,0,14561,41266,0,0,5449,0,3323,0,0,0,0,7411,0,0,0,0,0
dish_1563305083,37646,31,3756,17107,0,1625,44361,325,0,15,0,829,0,0,0,0,6737,0,0,0,0,0
dish_1563305321,0,0,16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563305354,1153,0,18138,1003,0,17124,11,0,0,1,0,2356,0,0,0,0,0,0,0,0,0,0
dish_1563305401,55933,0,18351,2998,0,14872,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0
dish_1563305513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67651,0,0,3743,0,0,0,0
dish_1563305653,0,0,0,24953,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
dish_1563305689,0,0,0,42444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563305722,1149,3,0,36653,0,5456,4438,3078,0,0,0,7,0,0,0,0,4171,0,0,0,0,0
dish_1563305837,16362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
dish_1563305883,42728,0,0,1283,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563305913,42300,0,0,9809,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563305948,50896,0,0,9823,0,126,7603,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563305982,47994,0,263,9819,0,3315,5479,0,0,0,0,0,0,7557,0,0,0,0,0,0,0,0
dish_1563306039,50400,0,132,8771,0,19939,6471,0,0,0,0,12,0,3244,0,0,0,0,0,0,0,0
dish_1563306392,2562,0,0,433,350,6,30566,171,0,0,0,0,0,0,0,0,15,0,0,0,0,0
dish_1563307488,7359,0,0,1398,0,28099,126,320,0,0,0,21,0,0,0,0,0,0,0,0,0,0
dish_1563307519,6726,0,22369,1003,0,24294,14,41,0,40,0,872,0,0,0,0,0,0,0,0,0,0
dish_1563307575,42051,0,22409,289,9,18802,0,0,0,95,0,3952,0,0,0,0,0,0,0,0,0,0
dish_1563308323,0,0,18306,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563308353,0,373,18954,14124,0,5,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0
dish_1563308386,0,572,20128,13535,104,238,0,0,0,0,0,0,0,17015,0,0,0,0,0,0,0,0
dish_1563308428,2239,594,21863,16861,0,15431,0,0,0,0,0,0,0,12170,0,0,0,0,0,0,0,0
dish_1563309189,0,0,0,10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563309237,204,0,876,30031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563309285,60560,0,85,17015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563309315,42697,0,2,13178,0,2724,36807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563309353,43242,0,475,14877,83,4520,36381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563309398,43168,0,19033,14539,281,11591,25284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dish_1563389042,780,1581,14426,123,875,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0
dish_1563389079,2994,11369,13280,8143,317,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563389114,24885,19318,10076,4978,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563389153,31623,10065,10267,8013,0,0,0,61,0,1,0,11508,0,0,0,0,0,0,0,0,0,0
dish_1563389199,27358,9486,10496,8046,3,2226,0,362,0,19,0,21231,0,0,0,0,0,0,0,0,0,0
dish_1563389413,0,28072,0,985,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
dish_1563389446,38942,26046,0,806,510,46,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563389548,0,0,13,1271,0,406,36096,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0
dish_1563389600,0,0,59,15067,0,0,25895,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0
dish_1563389626,0,0,41170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16730,0,0,0,0
dish_1563389693,30,0,18416,0,542,0,0,0,0,0,0,0,0,88,0,0,0,42964,0,0,0,0
dish_1563389719,0,2,5637,59616,0,0,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563389742,0,0,0,74798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563389786,257,1212,0,73673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563391333,2,102,0,19000,0,202,12,0,0,0,0,0,3063,0,0,0,0,0,0,0,0,0
dish_1563391375,3408,268,2,18693,0,1,1585,7441,0,1,0,121,415,0,0,0,0,0,0,0,0,0
dish_1563391413,4392,3,260,12459,33,3,8636,19403,0,0,0,920,0,0,255,0,0,0,0,0,0,0
dish_1563391647,23234,0,65,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563391681,25754,0,0,1028,1,0,9430,6730,0,5,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563391708,26654,0,0,850,0,0,18263,927,0,0,0,0,0,0,7313,0,0,2346,0,0,0,314
dish_1563391922,90,14029,0,12045,43,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
dish_1563391959,4195,18316,0,10314,423,0,11062,14996,0,0,0,1497,0,1,21,0,0,0,0,0,0,0
dish_1563391989,11596,18329,171,6282,12,88,43594,913,0,0,0,2450,0,0,0,0,0,0,0,0,0,0
dish_1563392128,2143,0,0,0,0,0,3744,20573,0,0,0,300,0,0,0,0,29,0,0,0,0,0
dish_1563393148,0,22185,2202,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563393182,0,21848,0,22366,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563393217,42,14315,0,33466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563393244,353,13489,36475,4824,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563393341,17,16433,1735,9570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563393366,2482,16019,70,10566,0,0,0,7489,0,33,0,0,0,0,0,0,0,72,0,0,0,0
dish_1563393403,2699,26465,108,7948,0,0,17,6994,0,8,0,437,0,0,0,0,37,60,0,0,0,0
dish_1563395341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14518,0,0,24,0,0,0,0
dish_1563395374,0,0,7320,4,0,0,0,0,0,0,0,0,0,1236,15947,0,0,0,0,0,0,0
dish_1563395415,2923,1176,4682,27560,0,0,0,0,0,1,0,0,0,106,15419,0,0,0,0,0,0,0
dish_1563395449,35199,571,6074,26613,0,0,152,0,0,0,0,0,0,35,12098,0,0,949,0,0,0,0
dish_1563395480,39532,485,6757,16808,3,2,21911,0,0,142,0,43,0,4,10765,0,0,1102,0,0,0,0
dish_1563395510,39820,1196,6159,16761,0,29,29848,0,0,109,0,852,0,0,10731,0,0,1346,0,0,0,0
dish_1563464389,0,0,0,0,0,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563464429,2,0,0,244,16741,18290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563464457,115,0,0,0,20723,18658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563464480,306,0,1738,0,19550,21108,0,0,0,0,0,0,0,4444,0,0,0,0,0,0,0,0
dish_1563464543,0,3,2116,0,20792,9530,0,0,28034,0,0,0,0,7317,0,0,0,0,0,0,0,0
dish_1563464627,0,0,0,0,0,0,1032,0,0,0,28584,0,0,0,0,0,0,15184,0,0,0,0
dish_1563464651,0,0,0,5348,0,0,850,0,0,0,28841,0,0,0,0,0,0,15776,0,0,0,0
dish_1563464670,0,0,0,5318,0,0,1332,0,0,0,33146,0,0,0,0,0,0,15803,0,0,0,0
dish_1563465805,0,0,1000,0,0,0,0,0,0,0,0,0,0,9287,0,0,0,0,0,0,0,0
dish_1563465847,0,0,0,0,0,2068,0,0,38197,0,0,0,0,1292,0,0,0,0,0,0,0,0
dish_1563466280,0,0,0,0,0,30192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563468199,0,0,0,0,27715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563468240,0,0,0,0,46208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563468269,0,0,0,0,60286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563468299,0,0,0,0,50048,0,0,0,0,0,0,0,0,0,0,0,0,14305,0,0,0,0
dish_1563468327,0,0,16326,0,45344,71,0,0,73,0,0,0,0,5099,0,0,0,13108,0,0,0,0
dish_1563468362,0,0,6464,0,42892,0,0,0,19251,0,0,0,0,7,0,0,0,11764,0,0,0,0
dish_1563475788,0,0,0,0,15370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563475826,0,0,0,0,34701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563475874,0,16003,0,0,36377,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563475921,8592,13772,0,0,35746,0,0,1430,35,0,0,7902,0,0,0,0,0,0,0,0,0,0
dish_1563475953,15032,11912,0,1809,29802,637,0,4794,0,0,0,5588,12791,0,0,0,0,0,0,0,0,0
dish_1563476267,2449,73,0,1673,0,2171,1973,3451,0,0,0,0,184,4115,0,0,0,0,0,0,0,0
dish_1563476323,2900,0,39,4310,0,1572,893,32500,0,0,0,7307,3181,0,0,0,0,0,0,0,0,0
dish_1563476408,9995,0,0,1439,0,10995,667,13014,0,0,0,1098,47751,98,0,0,0,0,0,0,0,0
dish_1563476463,12627,0,0,2930,0,4546,3799,21986,0,0,400,3,31509,167,2100,0,10,7867,0,0,0,78
dish_1563476551,47623,3285,1820,1603,2002,5595,4077,13649,0,0,251,595,13886,0,3736,0,0,7219,0,0,0,0
dish_1563476577,59940,2173,2622,540,0,761,1668,11377,0,203,0,15644,5043,50,7329,0,0,3821,3,0,0,0
dish_1563476646,877,0,0,3,0,24350,0,0,0,0,2,0,16674,0,0,0,0,0,0,0,0,0
dish_1563477659,0,14934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563477701,5381,14052,0,0,0,0,9783,323,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dish_1563477736,66684,12616,3,370,30,0,2114,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563478751,29744,0,0,93,0,11845,0,0,0,0,0,0,42252,0,0,0,0,0,0,0,0,0
dish_1563479526,47691,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563479568,46922,7068,1271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563479596,48746,18206,1161,8,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563479625,51313,16054,1194,252,0,258,5547,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563479655,63388,12234,860,360,0,2843,4042,1835,0,0,0,0,5254,0,0,0,0,0,0,0,0,0
dish_1563480476,258,0,0,0,0,0,4,35154,0,0,0,6452,0,0,0,0,274,0,0,0,0,0
dish_1563480505,14117,0,0,593,0,10906,1990,40440,0,0,0,386,17,0,0,0,0,0,0,0,0,0
dish_1563480534,14093,18724,0,1506,0,477,40,49610,0,4,0,875,418,0,0,0,0,0,0,0,0,0
dish_1563480608,51722,16446,0,0,0,5419,1427,33812,0,0,0,4611,18,0,0,0,0,0,0,0,0,0
dish_1563481030,41757,8227,3282,2167,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563481061,49577,1781,287,6124,0,13516,0,0,0,0,0,0,17975,0,0,0,0,0,0,0,0,0
dish_1563550584,0,0,0,0,0,0,0,0,34970,1,0,0,0,1149,0,0,0,8,0,0,0,0
dish_1563550614,0,36,0,0,0,0,0,0,31829,0,0,0,0,15230,0,0,0,0,0,0,0,0
dish_1563550950,1,0,9,0,0,7188,0,0,18284,0,0,0,0,731,0,0,0,4966,0,0,0,668
dish_1563550976,0,0,0,634,0,15209,0,0,11000,0,0,0,0,12140,0,0,0,6978,0,0,0,3
dish_1563551006,0,3,176,6336,0,13969,0,0,10098,0,0,13374,0,8632,1057,0,0,8890,0,0,0,0
dish_1563551105,0,0,0,0,0,0,110,0,0,0,37,0,0,0,0,0,0,25741,0,0,0,0
dish_1563551134,1,0,0,0,0,0,11,0,16630,0,35,0,0,0,0,0,0,26334,0,0,0,2675
dish_1563551164,0,0,41,0,0,2038,4143,0,11147,0,0,0,0,20543,0,0,0,6989,0,0,0,1316
dish_1563551194,0,94,0,0,1,11970,6919,0,5823,0,183,0,0,24640,0,0,0,7677,0,0,0,0
dish_1563551220,24,0,148,3655,14471,5378,2030,157,8817,0,117,164,0,36130,7563,0,0,3374,0,0,0,17
dish_1563551360,0,0,0,0,0,0,0,0,46832,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563551397,0,22475,0,0,0,0,2029,0,31426,0,0,97,0,0,2,0,0,0,0,0,0,0
dish_1563552016,0,0,0,0,0,0,0,0,0,0,80606,0,0,0,0,0,0,0,0,0,0,0
dish_1563553735,38274,26,0,0,4349,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563553756,33304,0,0,0,4096,21192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563553780,21081,418,0,0,2728,17849,0,0,0,23330,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563555072,0,0,0,0,0,0,0,0,31820,0,0,0,0,0,0,0,0,0,0,0,0,0
dish_1563555100,0,0,0,0,12646,0,0,0,29442,0,0,0,0,0,0,0,0,0,0,0,0,0
