dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1562787848,101359,30340,0,0,0,0,19267,1342,0,0,0,0,14116,0,5282,0,0,0,0,0,0,0,0,91463,0,0
dish_1562787956,98646,37884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126639,0,0
dish_1562787983,98826,30615,0,0,0,18149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115579,0,0
dish_1562788010,98816,22336,0,0,18579,16519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106919,0,0
dish_1562788032,98949,15766,0,1523,11788,11476,17272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106395,0,0
dish_1562788506,90915,0,0,0,0,0,0,0,0,0,0,0,0,0,14290,0,0,0,0,0,0,0,0,157964,0,0
dish_1562788536,91099,13447,0,1794,1989,22,1,0,182,0,454,0,13481,0,14045,0,0,0,0,0,0,0,0,126655,0,0
dish_1562788568,91473,11804,0,1829,1231,140,0,3,10107,0,2,0,15123,0,12983,0,0,0,0,0,0,0,0,118474,0,0
dish_1562788601,91145,5997,21,2670,454,0,27528,0,748,0,831,0,11373,0,11488,0,0,6,0,0,0,0,0,110908,0,0
dish_1562788732,93176,4289,0,0,0,0,0,575,10353,0,0,0,0,0,0,0,0,19,0,0,0,0,0,154757,0,0
dish_1562788760,92979,3778,0,0,0,0,29666,1381,4119,0,0,0,0,0,0,0,0,483,0,0,0,0,0,130763,0,0
dish_1562788794,93415,4463,0,0,0,0,28066,3750,913,0,0,0,26026,0,0,0,0,189,0,0,0,0,0,106347,0,0
dish_1562788816,93149,2964,0,0,0,0,33996,259,0,0,0,0,26792,0,5612,0,0,927,0,0,0,0,0,99470,0,0
dish_1562788845,92701,44006,0,0,536,0,33486,0,0,0,0,0,24636,0,5121,0,0,16,0,0,0,0,0,62667,0,0
dish_1562789207,96579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7870,0,0,11527,0,0,0,0,147193,0,0
dish_1562789240,96465,0,0,0,0,0,17262,1102,0,0,0,0,0,0,0,10882,0,0,8455,0,0,0,0,129003,0,0
dish_1562789268,94867,0,0,0,0,0,22061,34,0,0,0,0,8,0,24953,7512,0,0,6047,0,0,0,0,107687,0,0
dish_1562789301,95445,32143,0,1,19,0,20253,301,0,0,459,0,1,0,22399,9002,0,0,7542,0,0,0,0,75604,0,0
dish_1562789328,95256,34399,0,2234,299,0,28312,26,0,0,1008,0,4,0,30153,2914,0,0,8401,0,0,0,0,60163,0,0
dish_1562790170,99573,55798,0,8,58,0,0,43,30,0,0,0,10,0,4,0,0,0,549,0,0,0,0,107096,0,0
dish_1562790224,99768,44769,0,0,0,0,2174,76,3010,0,1535,0,10269,0,0,0,0,14,0,0,0,0,0,101554,0,0
dish_1562790259,99978,28269,0,0,0,0,339,36809,0,0,994,0,259,0,0,0,0,0,0,0,0,0,0,96521,0,0
dish_1562790295,99728,30662,0,0,14504,0,1075,31478,0,0,402,0,123,0,0,0,0,0,0,0,0,0,0,85197,0,0
dish_1562790321,100135,29918,0,0,8487,0,75,42429,0,0,2497,0,19,0,0,5594,0,0,0,0,0,0,0,74015,0,0
dish_1562790775,97270,49529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116370,0,0
dish_1562790824,96681,61335,0,1,0,0,9585,140,507,0,0,0,13193,0,0,0,0,0,0,0,0,0,0,81727,0,0
dish_1562790855,96961,40801,0,0,0,0,39205,5024,0,0,0,0,6997,0,0,0,0,0,0,0,0,0,0,74181,0,0
dish_1562859116,98484,0,0,0,0,0,0,0,0,29919,0,0,0,0,0,0,0,0,0,0,0,0,0,134766,0,0
dish_1562860045,98576,0,30,0,0,0,21674,0,0,22384,0,0,0,0,0,0,0,0,0,0,0,0,112,120393,0,0
dish_1562860073,97263,0,17,0,54,28924,20896,0,0,18287,0,0,0,0,368,0,0,0,0,0,0,19,484,96857,0,0
dish_1562860700,167247,0,0,0,0,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85334,0,0
dish_1562860723,167008,0,0,0,0,31970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64191,0,0
dish_1562861103,99597,27253,0,6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129650,0,0
dish_1562861125,99163,19422,0,5224,0,0,0,0,0,34283,0,0,0,0,0,0,0,0,1135,0,0,0,364,103578,0,0
dish_1562861174,99213,10749,217,2701,8,0,24613,758,2,21624,0,0,0,0,0,0,0,0,80,0,0,0,0,103204,0,0
dish_1562862493,166395,0,0,0,0,0,0,0,0,31301,0,0,0,0,0,34,0,0,0,0,0,0,0,65439,0,0
dish_1562862550,166487,0,0,0,0,8486,4319,0,0,22613,0,0,0,0,893,0,0,0,19370,0,0,0,45,40956,0,0
dish_1562871297,108129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17377,0,0,0,0,0,0,0,137663,0,0
dish_1562871363,107430,19,0,0,0,0,0,10,0,0,0,0,27264,0,0,16992,0,0,69,0,0,0,0,111385,0,0
dish_1562871408,107079,154,99,0,17994,1137,0,0,0,0,0,0,28188,0,0,16810,0,0,128,0,0,0,0,91580,0,0
dish_1562871448,107151,31,10477,0,19410,0,0,0,0,0,0,0,32351,0,0,12713,0,0,67,0,0,0,0,80969,0,0
dish_1562871488,107790,0,11220,0,37140,0,981,0,0,0,0,0,25391,0,0,11553,0,0,775,0,0,0,0,68319,0,0
dish_1562871537,107117,0,6620,0,43391,0,333,21435,0,0,0,0,27737,0,0,10002,0,0,3938,0,0,0,0,42596,0,0
dish_1562871731,215865,24118,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,22768,11,0
dish_1562872150,95339,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160894,0,0
dish_1562872182,95544,63046,0,0,6475,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97445,0,0
dish_1562872223,95565,46080,0,0,5545,1198,11924,19039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83818,0,0
dish_1562872365,93246,27260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142663,0,0
dish_1562872396,93067,26026,0,0,0,0,2166,20337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121573,0,0
dish_1562872432,93079,29471,0,0,1750,0,1839,19545,1635,0,0,0,15464,0,0,0,0,0,0,0,0,0,0,100386,0,0
dish_1562872470,93025,29337,0,0,1829,0,4876,15498,7043,0,0,0,15915,0,0,0,0,0,0,0,0,0,0,95646,0,0
dish_1562872498,93414,42881,0,0,1835,0,3006,22816,540,0,0,0,17995,0,0,0,0,0,0,0,0,0,0,80682,0,0
dish_1562872662,105983,4339,0,0,34,0,0,0,2835,0,0,0,10440,0,0,0,0,230,0,0,0,0,0,139308,0,0
dish_1562872746,106350,36850,0,695,2143,1058,190,0,132,0,274,0,7550,0,0,0,0,0,0,0,0,0,0,107927,0,0
dish_1562872914,151128,286,14,6,1792,3143,0,8086,11976,0,0,0,229,0,0,0,0,0,0,0,0,0,0,86509,0,0
dish_1562872945,165668,13187,102,1286,2972,94,36,4148,16488,0,0,0,23,0,185,0,0,0,63,0,0,0,0,58917,0,0
dish_1562872981,165778,14665,130,116,14929,46,9,5705,12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49433,0,0
dish_1562873002,165695,29543,7,170,11540,6,0,451,16998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38759,0,0
dish_1562873028,166334,36916,0,72,9981,1,24,1465,15195,0,0,0,87,0,0,0,0,0,0,0,0,0,0,33094,0,0
dish_1562873155,99837,33131,0,43,2,0,0,0,0,0,77,0,0,0,0,0,0,6,0,0,0,0,0,130073,0,0
dish_1562873187,96353,59851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106965,0,0
dish_1562873224,97029,47656,0,3,53,105,0,0,27808,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,89238,0,0
dish_1562873264,101438,39570,0,0,0,0,0,0,18613,0,0,0,35283,0,0,0,0,4,0,0,0,0,0,68261,0,0
dish_1562873416,110180,36797,0,0,1205,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114965,0,0
dish_1562873495,110855,38487,0,0,755,0,0,575,0,0,0,0,0,0,0,9809,0,0,303,0,0,0,0,102385,0,0
dish_1562873544,109923,36011,0,0,1163,21,0,8726,6267,0,0,0,784,0,0,2198,0,0,163,0,0,0,0,97913,0,0
dish_1562873790,104949,73110,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85069,0,0
dish_1562873814,104432,87232,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0,0
dish_1562873838,104633,68004,0,0,0,0,0,27951,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,62553,0,0
dish_1562874049,99964,0,0,0,0,0,0,12,0,0,0,0,0,0,0,41633,0,0,14577,0,0,0,0,106983,0,0
dish_1562874203,92958,13361,0,0,3684,0,0,6,30784,0,481,0,11410,0,0,0,0,6,0,0,0,0,0,110479,0,0
dish_1562874250,93095,37500,0,0,3725,0,0,0,26407,0,638,0,12729,0,0,0,0,0,0,0,0,0,0,89075,0,0
dish_1562874282,92706,58794,0,0,1587,102,277,854,15423,0,3856,0,15862,0,4,0,0,10,0,0,0,0,0,73694,0,0
dish_1562875159,96742,2219,0,0,0,0,0,110,0,0,0,0,0,0,0,20839,0,0,5272,0,0,0,0,137987,0,0
dish_1562875211,95539,32750,0,0,0,0,0,1662,0,0,0,0,0,0,0,19855,0,0,5983,0,0,0,0,107380,0,0
dish_1562875241,94921,31801,0,0,0,0,36,14527,0,0,0,0,0,0,0,25292,0,0,7340,0,0,0,0,89252,0,0
dish_1562875273,95177,46654,0,0,0,0,0,22834,0,0,0,0,0,0,0,19029,0,0,6344,0,0,0,0,73131,0,0
dish_1562875320,94757,45617,0,0,0,0,43,32053,0,0,0,0,20062,0,0,14553,0,0,4545,0,0,0,0,51539,0,0
dish_1562875833,104723,284,0,0,242,0,0,0,30592,0,0,0,21,0,0,0,0,0,0,0,0,0,0,127307,0,0
dish_1562875870,103384,179,0,0,1502,0,0,0,25066,0,0,0,23596,0,0,0,0,58,0,0,0,0,0,109384,0,0
dish_1562875898,102101,29944,0,0,1518,0,0,375,13456,0,0,0,27224,0,0,0,0,0,0,0,0,0,0,88551,0,0
dish_1562875940,101911,30243,0,0,1350,0,0,551,6110,0,0,0,54693,0,0,0,0,0,0,0,0,0,0,68311,0,0
dish_1562876494,166794,1539,0,5,0,0,19,7799,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84192,0,0
dish_1562876531,166464,35751,0,0,219,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58518,0,0
dish_1562876618,99255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10079,0,0,3984,0,0,0,0,149851,0,0
dish_1562876645,102074,0,0,0,0,0,4971,277,0,0,0,0,0,0,0,15897,0,0,2788,0,0,0,0,137162,0,0
dish_1562876674,99524,216,0,0,80,0,400,10942,0,0,0,0,12993,0,0,12149,0,0,3285,0,0,0,0,123580,0,0
dish_1562876709,99574,17505,0,0,0,0,248,11194,447,0,0,0,13291,0,0,10911,0,0,3434,0,0,0,0,106565,0,0
dish_1562876732,99332,52407,0,0,3,0,296,9938,13,0,48,0,12666,0,0,8123,0,0,6743,0,0,0,0,73600,0,0
dish_1562876756,98686,59432,0,0,0,4995,1504,9451,176,0,0,0,12644,0,0,7829,0,0,6857,0,0,0,0,61595,0,0
dish_1562945131,72952,0,18374,0,0,9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162307,0,0
dish_1562945186,70159,0,20105,0,0,11356,0,4,0,0,265,6,10228,0,0,0,0,0,2835,0,0,0,0,148211,0,0
dish_1562945332,97063,0,25158,0,0,539,879,177,0,17102,780,0,9709,0,13,0,0,0,2385,0,0,0,0,109364,0,0
dish_1562945393,97748,13,19093,0,0,336,3862,3924,0,19648,0,0,188,0,17249,0,0,0,242,0,0,0,0,100866,0,0
dish_1562945445,93065,0,22469,0,0,9145,6326,309,0,10823,12,0,2116,0,16741,0,0,0,36,0,0,0,0,102127,0,0
dish_1562945499,97777,22,13425,0,0,45837,527,0,0,1301,58,0,6309,0,268,0,0,0,974,0,0,0,0,96671,0,0
dish_1562945779,102234,51594,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,109337,0,0
dish_1562945803,102320,49249,0,0,0,7251,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104149,0,0
dish_1562945823,102024,45802,0,228,0,16635,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98393,0,0
dish_1562945851,102247,38153,0,21,108,29294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93346,0,0
dish_1562945879,101767,42102,0,763,2876,20757,454,0,0,0,5210,0,2723,0,4431,3,0,0,0,0,0,0,0,82083,0,0
dish_1562945900,101518,33556,0,446,349,33001,759,0,0,0,6201,0,955,0,6769,0,0,0,0,0,0,0,0,79615,0,0
dish_1562946006,101226,0,0,0,0,0,16626,0,0,27702,0,0,0,0,7,0,0,0,0,0,0,0,0,117608,0,0
dish_1562946075,101806,0,0,0,0,13819,16459,0,0,28032,0,0,0,0,0,0,0,0,0,0,0,0,0,103053,0,0
dish_1562946106,101059,0,0,0,0,26480,15404,0,0,28118,0,0,0,0,0,0,0,0,0,0,0,0,0,92108,0,0
dish_1562947020,166773,0,0,0,0,0,1,0,0,46590,0,0,0,0,9,423,0,0,0,0,0,0,0,49373,0,0
dish_1562947376,104482,0,0,0,0,14929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143758,0,0
dish_1562947409,104500,0,0,0,0,35326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123343,0,0
dish_1562947436,104629,0,0,3,0,34303,8536,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,115641,0,0
dish_1562947469,104317,0,0,101,0,36575,8141,0,0,0,0,0,0,0,9315,0,0,0,0,0,0,0,0,104720,0,0
dish_1562947503,104371,0,55,188,0,34950,7942,0,0,19529,0,0,0,0,8450,0,0,0,0,0,0,0,0,87684,0,0
dish_1562947598,216918,0,0,0,0,36458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9793,0,0
dish_1562947885,217038,0,0,0,0,35827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10304,0,0
dish_1562949162,169017,0,0,0,0,0,10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84048,0,0
dish_1562949205,169347,0,0,241,0,8784,10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74514,0,0
dish_1562949242,168987,0,0,2977,0,9179,9946,0,0,20,0,0,0,0,10289,0,0,0,0,0,0,0,0,61771,0,0
dish_1562949467,96629,18909,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147353,0,0
dish_1562949494,96875,19167,1,0,0,15690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131436,0,0
dish_1562949541,96174,6807,509,0,2436,12407,20569,0,0,40913,0,0,0,0,0,0,0,0,0,0,0,0,0,83354,0,0
dish_1562950018,99434,0,0,0,0,236,0,0,0,0,0,0,0,0,23526,0,0,0,0,0,0,0,0,139973,0,0
dish_1562950057,99830,0,0,0,0,0,11,0,0,18494,0,0,0,0,26767,0,0,0,0,0,0,0,0,118067,0,0
dish_1562950091,99255,0,0,0,0,0,8734,0,0,19948,0,0,0,0,24568,0,0,0,0,0,0,0,0,110664,0,0
dish_1562950895,97612,0,312,0,218,0,1402,0,0,3487,0,0,0,0,21698,0,0,0,0,0,0,0,0,138440,0,0
dish_1562950934,97345,0,169,0,0,0,271,0,0,51496,0,0,0,0,12594,0,0,0,0,0,0,0,0,101294,0,0
dish_1562956486,166200,260,0,1136,20515,0,2,11706,0,0,23,0,31,0,2006,0,0,0,0,0,0,0,0,61290,0,0
dish_1562956510,165710,1054,0,3238,13723,0,2494,22823,0,0,0,0,25,0,3566,0,0,0,0,0,0,0,0,50536,0,0
dish_1562958445,168325,0,0,46,5728,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88607,0,0
dish_1562958563,167790,0,28,3,6258,0,0,11140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77949,0,0
dish_1562958603,167765,0,0,0,4379,0,31,9635,0,0,10827,0,1238,0,0,0,0,0,0,0,0,0,0,69294,0,0
dish_1562958629,167488,12001,2746,0,9292,0,0,4897,0,0,9549,0,4363,0,166,0,0,0,0,0,0,0,0,52667,0,0
dish_1562958721,97824,45407,0,811,666,1331,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117104,0,0
dish_1562958775,97507,64032,0,329,1058,3991,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96176,0,0
dish_1562958809,97684,63993,0,681,89,4094,19972,5,0,10,0,0,322,0,0,0,0,0,0,0,0,0,0,76319,0,0
dish_1562958998,95740,5429,0,0,70,0,873,16100,244,0,0,0,1289,0,0,0,0,6,0,0,0,0,0,143418,0,0
dish_1562959024,94683,5313,0,136,168,0,0,10720,555,0,0,0,7255,0,0,19300,0,75,5635,0,0,0,0,119329,0,0
dish_1562959059,94750,4281,1307,80,712,0,0,22238,4,0,0,0,8204,0,3499,6772,0,161,6464,0,0,0,0,114697,0,0
dish_1562959103,95021,4091,0,1071,235,0,0,18334,1,0,0,0,9408,0,10439,7104,0,77,8128,0,0,0,0,109260,0,0
dish_1562959129,94576,14721,0,210,296,0,0,27086,2441,0,0,0,5906,0,11062,2969,0,3,3667,0,0,0,20,100212,0,0
dish_1562959190,92682,41098,0,95,7955,0,0,33918,410,0,77,0,6737,0,6411,2014,0,0,4885,0,0,0,0,66887,0,0
dish_1562959295,104127,0,0,16894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142148,0,0
dish_1562959344,103998,10,0,12984,8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138116,0,0
dish_1562959379,104388,36392,0,2912,2072,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116626,0,0
dish_1562959485,94539,20979,0,226,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,147404,0,0
dish_1562959517,94644,41234,0,187,0,190,110,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,126783,0,0
dish_1562959547,95257,43848,0,701,1538,0,93,191,8487,0,6,0,1952,0,0,0,0,0,0,0,0,0,0,111096,0,0
dish_1562959570,93874,46395,2,192,500,0,2640,2355,8169,0,342,0,213,0,2378,0,0,38,0,0,0,0,0,106071,0,0
dish_1562959599,94728,45295,0,73,4075,0,1671,213,24605,0,15,0,3,0,1709,0,0,0,0,0,0,0,0,90782,0,0
dish_1562959700,99044,494,0,0,0,0,10973,7633,0,0,72,0,9976,0,0,0,0,17,0,0,0,0,0,134960,0,0
dish_1562959732,99035,434,0,123,0,0,29743,1216,0,0,0,0,0,0,8895,0,0,0,0,0,0,0,0,123723,0,0
dish_1562959766,98974,14141,0,704,8422,0,20428,4964,0,0,82,0,29,14157,1705,0,0,0,0,0,0,0,0,99563,0,0
dish_1562959799,99170,46960,0,730,8228,0,9285,7177,429,0,2,0,1772,0,1967,0,0,0,0,0,0,0,0,87449,0,0
dish_1562960437,106998,1233,63,65,23,0,3679,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,145808,0,0
dish_1562960472,107512,40132,0,0,0,0,0,155,1591,0,0,0,0,0,0,0,0,0,17,0,0,0,0,113762,0,0
dish_1562960520,98182,47181,0,0,15,0,6,6674,4193,0,0,39,1787,0,0,0,0,0,10,0,0,0,0,105082,0,0
dish_1562961588,100859,45,0,0,0,0,4833,7524,0,0,1,0,0,0,0,7012,0,22,41,0,0,0,0,142832,0,0
dish_1562961609,102948,4027,0,0,0,0,29665,5537,0,0,0,0,0,0,0,8001,0,0,80,0,0,0,0,112911,0,0
dish_1562961650,100944,6066,0,27,0,0,9015,28061,1621,0,0,0,14150,0,0,5105,0,0,3283,0,0,0,0,94897,0,0
dish_1562963006,92935,4466,0,0,204,0,0,0,32638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132926,0,0
dish_1562963033,92746,4215,0,0,6763,0,360,0,31182,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,125423,0,0
dish_1562963059,92541,1751,72,300,14322,0,5174,250,24097,0,8,0,0,0,7268,0,0,1,0,0,0,0,0,117385,0,0
dish_1562963084,91367,1549,0,16899,11186,0,2386,71,27394,0,0,0,0,0,7737,0,0,0,0,0,0,0,0,104580,0,0
dish_1562963109,91124,889,0,12582,31495,0,1981,39,26966,0,0,0,0,0,7522,0,0,0,0,0,0,0,0,90571,0,0
dish_1562963153,91243,30280,0,13802,29744,0,2312,13,21584,0,0,0,0,0,5562,0,0,0,0,0,0,0,0,68629,0,0
dish_1562963246,100298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31614,0,0,418,0,0,0,0,130839,0,0
dish_1562963289,101081,21721,0,143,0,0,0,129,0,0,0,0,0,0,0,30539,0,0,304,0,0,0,0,109252,0,0
dish_1562963325,99553,20740,0,148,0,0,63,8717,21,0,0,0,24369,0,0,28846,0,0,681,0,0,0,0,80031,0,0
dish_1562963484,98511,46981,0,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115191,0,0
dish_1562963517,96995,22887,0,0,1354,0,0,6356,35915,0,0,0,15253,0,0,0,0,260,0,0,0,0,0,84149,0,0
dish_1562963583,103524,50,0,0,0,0,0,731,0,0,0,0,0,0,0,9630,0,0,7470,0,0,0,0,141764,0,0
dish_1562963612,102721,29109,0,0,0,0,0,4225,0,0,0,0,0,0,0,9990,0,0,5514,0,0,0,0,111610,0,0
dish_1562963648,103420,32017,0,0,0,0,235,2718,0,0,0,415,0,28525,0,6101,0,0,8610,0,0,0,0,81083,45,0
dish_1562963676,103472,31529,0,0,324,0,10009,1642,0,0,0,284,0,25457,3925,5382,0,0,8332,0,0,0,58,72585,170,0
dish_1562963704,103167,31406,0,0,4384,0,29459,1466,0,0,0,3118,0,25219,452,870,0,0,7496,0,0,0,73,56054,5,0
dish_1563205877,95877,0,0,0,0,0,11957,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,155291,0,0
dish_1563205903,95861,0,13153,0,0,0,11469,0,0,1819,0,0,0,0,2,0,0,0,92,0,0,0,0,140773,0,0
dish_1563205927,95960,0,1783,3444,0,81,2549,0,0,15462,0,0,0,0,17176,0,0,0,0,0,0,0,0,126714,0,0
dish_1563205953,95684,26,5694,1602,0,19629,2933,0,0,6784,0,0,0,0,15766,0,0,0,0,0,0,0,0,115051,0,0
dish_1563205982,96081,0,0,908,0,53906,2798,0,0,11883,0,0,0,0,3870,0,0,0,0,0,0,0,0,93723,0,0
dish_1563206409,166425,0,0,11,0,0,0,37,0,21675,0,0,0,0,20495,12,0,0,3912,0,0,0,0,50602,0,0
dish_1563206562,168123,0,0,15592,0,0,80,0,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,0,75147,0,0
dish_1563206582,167620,0,0,8452,0,213,1,0,0,37088,0,0,0,0,6307,0,0,0,0,0,0,0,0,43488,0,0
dish_1563206601,168444,0,0,4486,0,29,13975,0,0,24852,0,0,0,0,6629,0,0,0,0,0,0,0,0,44754,0,0
dish_1563207277,97639,0,0,21921,0,0,0,0,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,0,138463,0,0
dish_1563207301,97504,0,0,18334,0,0,0,0,0,15484,0,0,0,0,8303,0,0,0,0,0,0,0,0,123544,0,0
dish_1563207332,97724,0,0,18644,0,0,0,0,0,26023,0,0,0,0,7801,0,0,0,392,0,0,0,0,112585,0,0
dish_1563207364,82540,0,0,18880,0,2249,227,0,0,27986,0,0,0,0,12193,0,0,0,0,0,0,0,0,119094,0,0
dish_1563207389,98162,0,0,17921,0,7619,1076,0,0,31962,0,0,0,0,9378,0,0,0,0,0,0,0,0,97051,0,0
dish_1563207406,97623,0,0,22991,0,31790,0,0,0,26792,0,0,0,0,3030,0,0,0,0,0,0,0,0,80943,0,0
dish_1563208094,169205,0,0,27388,0,0,102,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,64732,0,0
dish_1563208129,168292,0,0,14470,0,0,358,0,0,34446,0,0,0,0,5375,0,0,0,0,0,0,0,0,40228,0,0
dish_1563208412,166193,0,0,0,0,0,9305,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,86653,0,0
dish_1563208439,166625,0,0,0,0,10798,10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74961,0,0
dish_1563208459,166567,0,0,13364,0,10445,5673,0,0,0,0,0,0,0,7465,0,0,0,0,0,0,0,0,59655,0,0
dish_1563216381,104176,0,25094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133899,0,0
dish_1563216412,103275,0,23634,0,0,0,0,25,0,0,0,0,25602,0,0,0,0,0,0,0,0,0,0,110633,0,0
dish_1563216440,103518,5235,22350,0,10,173,0,25548,41,0,0,0,23161,0,0,0,0,0,0,0,0,0,0,83133,0,0
dish_1563216625,98838,797,0,0,0,0,0,23791,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,139737,0,0
dish_1563216659,98637,770,0,0,16387,0,251,23483,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,123638,0,0
dish_1563216689,98758,2719,22976,0,14831,0,1487,20828,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,101540,0,0
dish_1563216717,99144,2459,21271,0,20239,3877,1241,22066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92872,0,0
dish_1563217736,97648,0,22268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143253,0,0
dish_1563217774,103243,46322,13783,14,1723,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98056,0,0
dish_1563217804,103413,45027,13836,122,7737,0,16907,926,0,0,0,0,17032,0,0,0,0,0,0,0,0,0,0,58169,0,0
dish_1563217895,99227,25658,0,726,6393,2259,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,128612,0,0
dish_1563217939,99680,23485,0,503,10908,1899,18154,29,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,107059,0,0
dish_1563217968,99321,11478,28657,616,12195,594,15814,113,0,0,0,0,877,0,5,0,0,0,0,0,0,0,0,93499,0,0
dish_1563217993,99400,8235,30834,474,27513,338,11260,228,0,0,0,0,3210,0,0,0,0,40,0,0,0,0,0,81637,0,0
dish_1563218031,99234,16273,12748,168,30538,1513,8077,9056,394,0,0,0,5466,0,1,0,0,0,1,0,0,0,0,79700,0,0
dish_1563218201,85702,0,0,0,0,0,79,45067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132321,0,0
dish_1563218408,116183,0,0,0,0,0,10,534,0,790,0,493,0,0,70,17594,0,0,6967,0,0,0,1,120432,95,0
